Browse Link,Display ID,Ordering ID,Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Full Partial Scene,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Sun Elevation L1,Sun Azimuth L1,Data Type L2,Sensor Identifier,Satellite,Ephemeris Type,Product Map Projection L2,UTM Zone,Datum,Ellipsoid,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_014033_19830114_20200918_02_T1,LT04_L2SP_014033_19830114_20200918_02_T1,LT40140331983014XXX03,LT04_L2SP_014033_19830114_20200918_02_T1,LT04_L1TP_014033_19830114_20200918_02_T1,LT40140331983014XXX03,1983-01-14,T1,2,NA,14,33,FULL,2020-09-18,2020-09-18,1983-01-14T15:09:03Z,1983-01-14T15:09:30Z,XXX,DAY,41,28,269,5,6.544,5.45,3.622,NONE,NA,9,N,LPGS_15.3.1c,23.42249257,149.19867762,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,18,WGS84,WGS84,38.90549,-75.35692,39.84293,-76.17365,39.53422,-74.05439,38.26363,-76.6375,37.96154,-74.56281
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_014035_19830114_20200918_02_T1,LT04_L2SP_014035_19830114_20200918_02_T1,LT40140351983014XXX03,LT04_L2SP_014035_19830114_20200918_02_T1,LT04_L1TP_014035_19830114_20200918_02_T1,LT40140351983014XXX03,1983-01-14,T1,2,NA,14,35,FULL,2020-09-18,2020-09-18,1983-01-14T15:09:51Z,1983-01-14T15:10:18Z,XXX,DAY,0,0,488,5,6.612,5.155,4.141,NONE,NA,9,N,LPGS_15.3.1c,25.58451518,147.91604643,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,18,WGS84,WGS84,36.05216,-76.21137,36.98555,-77.00255,36.68849,-74.96186,35.404090000000004,-77.44171999999999,35.112770000000005,-75.43991
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_014037_19830114_20200918_02_T2,LT04_L2SP_014037_19830114_20200918_02_T2,LT40140371983014XXX01,LT04_L2SP_014037_19830114_20200918_02_T2,LT04_L1GS_014037_19830114_20200918_02_T2,LT40140371983014XXX01,1983-01-14,T2,2,NA,14,37,FULL,2020-09-18,2020-09-18,1983-01-14T15:10:39Z,1983-01-14T15:11:05Z,XXX,DAY,0,27,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,27.7238993,146.57766818,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,18,WGS84,WGS84,33.18529,-77.02255,34.11518,-77.7909,33.82827,-75.81898000000001,32.53183,-78.2094,32.2499,-76.27139
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_014039_19830114_20200918_02_T2,LT04_L2SP_014039_19830114_20200918_02_T2,LT40140391983014XXX01,LT04_L2SP_014039_19830114_20200918_02_T2,LT04_L1GS_014039_19830114_20200918_02_T2,LT40140391983014XXX01,1983-01-14,T2,2,NA,14,39,FULL,2020-09-18,2020-09-18,1983-01-14T15:11:27Z,1983-01-14T15:11:53Z,XXX,DAY,0,37,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,29.83402013,145.16540995,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,18,WGS84,WGS84,30.30544,-77.79745,31.23232,-78.54549,30.95425,-76.63369,29.64732,-78.94667,29.37357,-77.06435
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_014041_19830114_20200918_02_T1,LT04_L2SP_014041_19830114_20200918_02_T1,LT40140411983014XXX01,LT04_L2SP_014041_19830114_20200918_02_T1,LT04_L1TP_014041_19830114_20200918_02_T1,LT40140411983014XXX01,1983-01-14,T1,2,NA,14,41,FULL,2020-09-18,2020-09-18,1983-01-14T15:12:14Z,1983-01-14T15:12:41Z,XXX,DAY,16,49,95,5,4.721,3.3169999999999997,3.359,NONE,NA,9,N,LPGS_15.3.1c,31.89112306,143.67863767,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,17,WGS84,WGS84,27.4389,-78.5354,28.36323,-79.2656,28.09276,-77.40578000000001,26.77681,-79.65241999999999,26.51008,-77.81814
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_014043_19830114_20200918_02_T1,LT04_L2SP_014043_19830114_20200918_02_T1,LT40140431983014XXX01,LT04_L2SP_014043_19830114_20200918_02_T1,LT04_L1TP_014043_19830114_20200918_02_T1,LT40140431983014XXX01,1983-01-14,T1,2,NA,14,43,FULL,2020-09-18,2020-09-18,1983-01-14T15:13:02Z,1983-01-14T15:13:29Z,XXX,DAY,1,14,43,5,5.315,3.4139999999999997,4.074,NONE,NA,9,N,LPGS_15.3.1c,33.91434317,142.08664649,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,17,WGS84,WGS84,24.55185,-79.25041,25.474,-79.96488000000001,25.21015,-78.15031,23.88635,-80.33966,23.6257,-78.54706999999999
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_030026_19830114_20200918_02_T1,LT04_L2SP_030026_19830114_20200918_02_T1,LT40300261983014XXX04,LT04_L2SP_030026_19830114_20200918_02_T1,LT04_L1TP_030026_19830114_20200918_02_T1,LT40300261983014XXX04,1983-01-14,T1,2,NA,30,26,FULL,2020-09-18,2020-09-18,1983-01-14T16:45:09Z,1983-01-14T16:45:36Z,XXX,DAY,1,1,107,5,6.185,4.206,4.535,NONE,NA,9,N,LPGS_15.3.1c,15.65505811,153.47717306,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,14,WGS84,WGS84,48.86705,-96.57019,49.82447,-97.50206,49.45869,-95.00342,48.25603,-98.10127,47.9013,-95.67532
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_030028_19830114_20200918_02_T1,LT04_L2SP_030028_19830114_20200918_02_T1,LT40300281983014XXX01,LT04_L2SP_030028_19830114_20200918_02_T1,LT04_L1TP_030028_19830114_20200918_02_T1,LT40300281983014XXX01,1983-01-14,T1,2,NA,30,28,FULL,2020-09-18,2020-09-18,1983-01-14T16:45:57Z,1983-01-14T16:46:24Z,XXX,DAY,38,38,60,5,10.652,7.061,7.976,NONE,NA,9,N,LPGS_15.3.1c,17.89431359,152.25775519,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,14,WGS84,WGS84,46.03785,-97.67051,46.988490000000006,-98.56517,46.64208,-96.19423,45.4163,-99.11581,45.07939,-96.8079
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_030030_19830114_20200918_02_T1,LT04_L2SP_030030_19830114_20200918_02_T1,LT40300301983014XXX01,LT04_L2SP_030030_19830114_20200918_02_T1,LT04_L1TP_030030_19830114_20200918_02_T1,LT40300301983014XXX01,1983-01-14,T1,2,NA,30,30,FULL,2020-09-18,2020-09-18,1983-01-14T16:46:45Z,1983-01-14T16:47:12Z,XXX,DAY,33,33,51,5,7.658,5.857,4.933,NONE,NA,9,N,LPGS_15.3.1c,20.13002615,151.03917746,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,14,WGS84,WGS84,43.1835,-98.68912,44.12826,-99.55001,43.79862,-97.29054,42.55288,-100.06075,42.23145,-97.85606
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_030032_19830114_20200918_02_T1,LT04_L2SP_030032_19830114_20200918_02_T1,LT40300321983014XXX01,LT04_L2SP_030032_19830114_20200918_02_T1,LT04_L1TP_030032_19830114_20200918_02_T1,LT40300321983014XXX01,1983-01-14,T1,2,NA,30,32,FULL,2020-09-18,2020-09-18,1983-01-14T16:47:33Z,1983-01-14T16:47:59Z,XXX,DAY,5,5,208,5,9.414,6.266,7.026,NONE,NA,9,N,LPGS_15.3.1c,22.33169281,149.81390363,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,14,WGS84,WGS84,40.3391,-99.62944,41.27881,-100.46015,40.96359,-98.29713,39.70073,-100.93825,39.39261,-98.82297
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_030034_19830114_20200918_02_T1,LT04_L2SP_030034_19830114_20200918_02_T1,LT40300341983014XXX05,LT04_L2SP_030034_19830114_20200918_02_T1,LT04_L1TP_030034_19830114_20200918_02_T1,LT40300341983014XXX05,1983-01-14,T1,2,NA,30,34,FULL,2020-09-18,2020-09-18,1983-01-14T16:48:20Z,1983-01-14T16:48:47Z,XXX,DAY,5,5,66,5,7.055,3.193,6.291,NONE,NA,9,N,LPGS_15.3.1c,24.5070604,148.55302986,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,14,WGS84,WGS84,37.48862,-100.51003,38.42397,-101.31371,38.12125,-99.23481,36.84356,-101.76473,36.54701,-99.72749
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_030036_19830114_20200918_02_T1,LT04_L2SP_030036_19830114_20200918_02_T1,LT40300361983014XXX09,LT04_L2SP_030036_19830114_20200918_02_T1,LT04_L1TP_030036_19830114_20200918_02_T1,LT40300361983014XXX09,1983-01-14,T1,2,NA,30,36,FULL,2020-09-18,2020-09-18,1983-01-14T16:49:08Z,1983-01-14T16:49:35Z,XXX,DAY,0,0,272,5,4.738,3.449,3.248,NONE,NA,9,N,LPGS_15.3.1c,26.66196765,147.24374797,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,14,WGS84,WGS84,34.62424,-101.34318,35.555820000000004,-102.12265,35.26399,-100.1174,33.97338,-102.55106,33.68691,-100.58213
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_030038_19830114_20200918_02_T1,LT04_L2SP_030038_19830114_20200918_02_T1,LT40300381983014XXX01,LT04_L2SP_030038_19830114_20200918_02_T1,LT04_L1TP_030038_19830114_20200918_02_T1,LT40300381983014XXX01,1983-01-14,T1,2,NA,30,38,FULL,2020-09-18,2020-09-18,1983-01-14T16:49:56Z,1983-01-14T16:50:22Z,XXX,DAY,35,35,179,5,4.746,3.2889999999999997,3.4210000000000003,NONE,NA,9,N,LPGS_15.3.1c,28.78330857,145.87099898,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,31.75515,-102.13428,32.68349,-102.89223,32.40112,-100.95122,31.099290000000003,-103.30174,30.82157,-101.39237
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_023025_19830113_20200918_02_T1,LT04_L2SP_023025_19830113_20200918_02_T1,LT40230251983013XXX04,LT04_L2SP_023025_19830113_20200918_02_T1,LT04_L1TP_023025_19830113_20200918_02_T1,LT40230251983013XXX04,1983-01-13,T1,2,NA,23,25,FULL,2020-09-18,2020-09-18,1983-01-13T16:01:28Z,1983-01-13T16:01:55Z,XXX,DAY,12,12,230,5,6.771,5.011,4.553,NONE,NA,9,N,LPGS_15.3.1c,14.37546712,154.23669999,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,50.28864,-85.15786,51.24989,-86.1099,50.87315,-83.5396,49.6836,-86.73774,49.31882,-84.24566
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_023027_19830113_20200918_02_T1,LT04_L2SP_023027_19830113_20200918_02_T1,LT40230271983013XXX01,LT04_L2SP_023027_19830113_20200918_02_T1,LT04_L1TP_023027_19830113_20200918_02_T1,LT40230271983013XXX01,1983-01-13,T1,2,NA,23,27,FULL,2020-09-18,2020-09-18,1983-01-13T16:02:16Z,1983-01-13T16:02:43Z,XXX,DAY,15,22,124,5,5.556,3.41,4.386,NONE,NA,9,N,LPGS_15.3.1c,16.63522928,153.01244378,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,47.455459999999995,-86.31272,48.40937,-87.22555,48.05363,-84.79295,46.83898,-87.79925,46.49348,-85.43432
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_023029_19830113_20200918_02_T2,LT04_L2SP_023029_19830113_20200918_02_T2,LT40230291983013XXX01,LT04_L2SP_023029_19830113_20200918_02_T2,LT04_L1GS_023029_19830113_20200918_02_T2,LT40230291983013XXX01,1983-01-13,T2,2,NA,23,29,FULL,2020-09-18,2020-09-18,1983-01-13T16:03:04Z,1983-01-13T16:03:30Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,18.87230536,151.80893771,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,44.6219,-87.36714,45.56951,-88.24459,45.23174,-85.93095,43.99568,-88.77444,43.66673,-86.51956
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_023031_19830113_20200918_02_T1,LT04_L2SP_023031_19830113_20200918_02_T1,LT40230311983013XXX04,LT04_L2SP_023031_19830113_20200918_02_T1,LT04_L1TP_023031_19830113_20200918_02_T1,LT40230311983013XXX04,1983-01-13,T1,2,NA,23,31,FULL,2020-09-18,2020-09-18,1983-01-13T16:03:51Z,1983-01-13T16:04:18Z,XXX,DAY,14,18,313,5,6.809,5.85,3.484,NONE,NA,9,N,LPGS_15.3.1c,21.09677448,150.59638957,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,41.77228,-88.34501,42.71444,-89.19051,42.39222,-86.98058,41.13767,-89.68427,40.82308,-87.52549
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_023033_19830113_20200918_02_T1,LT04_L2SP_023033_19830113_20200918_02_T1,LT40230331983013XXX04,LT04_L2SP_023033_19830113_20200918_02_T1,LT04_L1TP_023033_19830113_20200918_02_T1,LT40230331983013XXX04,1983-01-13,T1,2,NA,23,33,FULL,2020-09-18,2020-09-18,1983-01-13T16:04:39Z,1983-01-13T16:05:06Z,XXX,DAY,10,10,391,5,5.416,3.803,3.856,NONE,NA,9,N,LPGS_15.3.1c,23.30485978,149.35629937,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,38.9076,-89.25958,39.84504,-90.07633,39.53632,-87.95701,38.26575,-90.5402,37.963640000000005,-88.46545
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_023035_19830113_20200918_02_T1,LT04_L2SP_023035_19830113_20200918_02_T1,LT40230351983013XXX05,LT04_L2SP_023035_19830113_20200918_02_T1,LT04_L1TP_023035_19830113_20200918_02_T1,LT40230351983013XXX05,1983-01-13,T1,2,NA,23,35,FULL,2020-09-18,2020-09-18,1983-01-13T16:05:27Z,1983-01-13T16:05:54Z,XXX,DAY,5,5,434,5,5.212000000000001,3.66,3.711,NONE,NA,9,N,LPGS_15.3.1c,25.47179341,148.08018084,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,36.05431,-90.11399,36.9877,-90.90519,36.69063,-88.86444,35.406240000000004,-91.34437,35.114909999999995,-89.34252
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_023037_19830113_20200918_02_T1,LT04_L2SP_023037_19830113_20200918_02_T1,LT40230371983013XXX09,LT04_L2SP_023037_19830113_20200918_02_T1,LT04_L1TP_023037_19830113_20200918_02_T1,LT40230371983013XXX09,1983-01-13,T1,2,NA,23,37,FULL,2020-09-18,2020-09-18,1983-01-13T16:06:15Z,1983-01-13T16:06:41Z,XXX,DAY,0,0,288,5,4.83,3.388,3.443,NONE,NA,9,N,LPGS_15.3.1c,27.61691819,146.7499121,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,33.187529999999995,-90.92514,34.11742,-91.69351,33.8305,-89.72154,32.53407,-92.11203,32.252140000000004,-90.17396
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_023039_19830113_20200918_02_T1,LT04_L2SP_023039_19830113_20200918_02_T1,LT40230391983013XXX13,LT04_L2SP_023039_19830113_20200918_02_T1,LT04_L1TP_023039_19830113_20200918_02_T1,LT40230391983013XXX13,1983-01-13,T1,2,NA,23,39,FULL,2020-09-18,2020-09-18,1983-01-13T16:07:03Z,1983-01-13T16:07:29Z,XXX,DAY,1,1,476,5,4.728,3.426,3.259,NONE,NA,9,N,LPGS_15.3.1c,29.73328173,145.3459084,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,30.3078,-91.70002,31.234679999999997,-92.44807,30.9566,-90.53623,29.649690000000003,-92.84927,29.37593,-90.96691
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_002026_19830110_20200918_02_T1,LT04_L2SP_002026_19830110_20200918_02_T1,LT40020261983010XXX03,LT04_L2SP_002026_19830110_20200918_02_T1,LT04_L1TP_002026_19830110_20200918_02_T1,LT40020261983010XXX03,1983-01-10,T1,2,NA,2,26,FULL,2020-09-18,2020-09-18,1983-01-10T13:52:00Z,1983-01-10T13:52:27Z,XXX,DAY,1,7,319,5,5.372999999999999,3.901,3.695,NONE,NA,9,N,LPGS_15.3.1c,15.13135888,154.05548755,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,22,WGS84,WGS84,48.87022,-53.28909,49.82765,-54.22101,49.46184,-51.72221,48.25922,-54.82028,47.90446,-52.39419
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_002028_19830110_20200918_02_T1,LT04_L2SP_002028_19830110_20200918_02_T1,LT40020281983010XXX03,LT04_L2SP_002028_19830110_20200918_02_T1,LT04_L1TP_002028_19830110_20200918_02_T1,LT40020281983010XXX03,1983-01-10,T1,2,NA,2,28,FULL,2020-09-18,2020-09-18,1983-01-10T13:52:48Z,1983-01-10T13:53:15Z,XXX,DAY,2,2,16,5,5.115,2.972,4.163,NONE,NA,9,N,LPGS_15.3.1c,17.39522823,152.85511599,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,21,WGS84,WGS84,46.0325,-54.39293000000001,46.98313,-55.28753,46.63675,-52.91681,45.41093,-55.838080000000005,45.07406,-53.53038000000001
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_018027_19830110_20200918_02_T2,LT04_L2SP_018027_19830110_20200918_02_T2,LT40180271983010PAC00,LT04_L2SP_018027_19830110_20200918_02_T2,LT04_L1GS_018027_19830110_20200918_02_T2,LT40180271983010PAC00,1983-01-10,T2,2,SAM,18,27,FULL,2020-09-18,2020-09-18,1983-01-10T15:31:18Z,1983-01-10T15:31:44Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,16.27074667,153.44331502,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,17,WGS84,WGS84,47.45466,-78.57585999999999,48.408570000000005,-79.48868,48.05283,-77.05611999999999,46.83817,-80.06236,46.49268,-77.69747
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_018029_19830110_20200918_02_T2,LT04_L2SP_018029_19830110_20200918_02_T2,LT40180291983010PAC00,LT04_L2SP_018029_19830110_20200918_02_T2,LT04_L1GS_018029_19830110_20200918_02_T2,LT40180291983010PAC00,1983-01-10,T2,2,SAM,18,29,FULL,2020-09-18,2020-09-18,1983-01-10T15:32:05Z,1983-01-10T15:32:32Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,18.5281394,152.25358948,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,17,WGS84,WGS84,44.61272,-79.63337,45.56031,-80.51071,45.22259,-78.19743000000001,43.98647,-81.04043,43.65757,-78.78589000000001
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_018031_19830110_20200918_02_T2,LT04_L2SP_018031_19830110_20200918_02_T2,LT40180311983010PAC00,LT04_L2SP_018031_19830110_20200918_02_T2,LT04_L1GS_018031_19830110_20200918_02_T2,LT40180311983010PAC00,1983-01-10,T2,2,SAM,18,31,FULL,2020-09-18,2020-09-18,1983-01-10T15:32:53Z,1983-01-10T15:33:20Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,20.75924769,151.060668,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,17,WGS84,WGS84,41.77172,-80.60826999999999,42.71388,-81.45376,42.391659999999995,-79.24385,41.13711,-81.94752,40.82252,-79.78876
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034026_19830110_20200918_02_T1,LT04_L2SP_034026_19830110_20200918_02_T1,LT40340261983010XXX04,LT04_L2SP_034026_19830110_20200918_02_T1,LT04_L1TP_034026_19830110_20200918_02_T1,LT40340261983010XXX04,1983-01-10,T1,2,NA,34,26,FULL,2020-09-18,2020-09-18,1983-01-10T17:09:47Z,1983-01-10T17:10:14Z,XXX,DAY,38,38,27,5,8.255,5.0680000000000005,6.516,NONE,NA,9,N,LPGS_15.3.1c,15.15054146,154.02855528,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,48.863490000000006,-102.73698,49.82091,-103.66881,49.45514,-101.17033,48.25246,-104.26794,47.89775,-101.84216
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_034028_19830110_20200918_02_T2,LT04_L2SP_034028_19830110_20200918_02_T2,LT40340281983010XXX05,LT04_L2SP_034028_19830110_20200918_02_T2,LT04_L1GS_034028_19830110_20200918_02_T2,LT40340281983010XXX05,1983-01-10,T2,2,NA,34,28,FULL,2020-09-18,2020-09-18,1983-01-10T17:10:35Z,1983-01-10T17:11:01Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,17.40906679,152.83696659,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,46.034279999999995,-103.83728,46.98491,-104.7319,46.63853,-102.36111,45.41272,-105.28248,45.07583,-102.97471
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034030_19830110_20200918_02_T1,LT04_L2SP_034030_19830110_20200918_02_T1,LT40340301983010XXX04,LT04_L2SP_034030_19830110_20200918_02_T1,LT04_L1TP_034030_19830110_20200918_02_T1,LT40340301983010XXX04,1983-01-10,T1,2,NA,34,30,FULL,2020-09-18,2020-09-18,1983-01-10T17:11:23Z,1983-01-10T17:11:49Z,XXX,DAY,92,92,178,5,5.457000000000001,3.358,4.302,NONE,NA,9,N,LPGS_15.3.1c,19.66377104,151.64344585,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,43.1799,-104.85592,44.12465,-105.71677,43.79504,-103.45743,42.54927,-106.22747,42.22785,-104.0229
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034032_19830110_20200918_02_T1,LT04_L2SP_034032_19830110_20200918_02_T1,LT40340321983010XXX04,LT04_L2SP_034032_19830110_20200918_02_T1,LT04_L1TP_034032_19830110_20200918_02_T1,LT40340321983010XXX04,1983-01-10,T1,2,NA,34,32,FULL,2020-09-18,2020-09-18,1983-01-10T17:12:10Z,1983-01-10T17:12:37Z,XXX,DAY,74,74,152,5,4.662,3.1260000000000003,3.458,NONE,NA,9,N,LPGS_15.3.1c,21.88565764,150.44463457,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,40.33549,-105.79628,41.27519,-106.62695,40.959990000000005,-104.46405,39.697109999999995,-107.10502,39.38901,-104.98984
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034034_19830110_20200918_02_T1,LT04_L2SP_034034_19830110_20200918_02_T1,LT40340341983010XXX04,LT04_L2SP_034034_19830110_20200918_02_T1,LT04_L1TP_034034_19830110_20200918_02_T1,LT40340341983010XXX04,1983-01-10,T1,2,NA,34,34,FULL,2020-09-18,2020-09-18,1983-01-10T17:12:58Z,1983-01-10T17:13:25Z,XXX,DAY,20,20,339,5,7.232,5.9479999999999995,4.114,NONE,NA,9,N,LPGS_15.3.1c,24.08246934,149.21125994,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,37.48502,-106.67693,38.42037,-107.48058,38.11766,-105.40177,36.83995,-107.93157,36.543409999999994,-105.89442
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034036_19830110_20200918_02_T1,LT04_L2SP_034036_19830110_20200918_02_T1,LT40340361983010XXX08,LT04_L2SP_034036_19830110_20200918_02_T1,LT04_L1TP_034036_19830110_20200918_02_T1,LT40340361983010XXX08,1983-01-10,T1,2,NA,34,36,FULL,2020-09-18,2020-09-18,1983-01-10T17:13:46Z,1983-01-10T17:14:12Z,XXX,DAY,2,2,646,5,5.033,3.718,3.393,NONE,NA,9,N,LPGS_15.3.1c,26.26019918,147.93135401,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,34.6207,-107.51016,35.552279999999996,-108.2896,35.260459999999995,-106.28444,33.969840000000005,-108.71798,33.683370000000004,-106.74913
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034038_19830110_20200918_02_T1,LT04_L2SP_034038_19830110_20200918_02_T1,LT40340381983010XXX08,LT04_L2SP_034038_19830110_20200918_02_T1,LT04_L1TP_034038_19830110_20200918_02_T1,LT40340381983010XXX08,1983-01-10,T1,2,NA,34,38,FULL,2020-09-18,2020-09-18,1983-01-10T17:14:34Z,1983-01-10T17:15:00Z,XXX,DAY,0,0,469,5,4.777,3.239,3.511,NONE,NA,9,N,LPGS_15.3.1c,28.40555668,146.58929333,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,12,WGS84,WGS84,31.75174,-108.30134,32.68007,-109.05926,32.39772,-107.11833,31.09587,-109.46875,30.81816,-107.55945
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034040_19830110_20200918_02_T1,LT04_L2SP_034040_19830110_20200918_02_T1,LT40340401983010XXX04,LT04_L2SP_034040_19830110_20200918_02_T1,LT04_L1TP_034040_19830110_20200918_02_T1,LT40340401983010XXX04,1983-01-10,T1,2,NA,34,40,FULL,2020-09-18,2020-09-18,1983-01-10T17:15:21Z,1983-01-10T17:15:48Z,XXX,DAY,16,16,982,5,4.003,2.282,3.2889999999999997,NONE,NA,9,N,LPGS_15.3.1c,30.52136882,145.1690654,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,12,WGS84,WGS84,28.87012,-109.05937,29.79567,-109.79819,29.52154,-107.91334,28.209940000000003,-110.19185,27.93983,-108.33446000000001
